"2019/07/02 00:00:00.487",1
"2019/07/02 00:00:00.595",0.125333
"2019/07/02 00:00:12.793",1.24869
"2019/07/02 00:00:19.047",1.36812
"2019/07/02 00:00:27.716",1.48175
"2019/07/02 00:00:55.527",-0.412215
"2019/07/02 01:01:09.918",0.684547
"2019/07/02 01:01:10.727",1.77051
"2019/07/02 01:01:18.196",-0.155672
"2019/07/02 01:01:20.652",0.904827
"2019/07/02 01:01:22.334",0.951057
"2019/07/02 01:01:28.584",0.982287
"2019/07/02 01:01:29.062",0.998027
"2019/07/02 01:01:31.711",0.998027
"2019/07/02 01:01:34.554",1.98229
"2019/07/02 01:01:35.488",1.95106
"2019/07/02 01:01:45.947",0.904827
"2019/07/02 01:01:50.157",1.84433
"2019/07/02 01:01:53.521",-0.229487
"2019/07/02 01:01:58.602",0.684547
"2019/07/02 02:02:00.421",-0.412215
"2019/07/02 02:02:00.553",-0.518246
"2019/07/02 02:02:12.388",-0.631875
"2019/07/02 02:02:12.958",1.24869
"2019/07/02 02:02:21.397",-0.874667
"2019/07/02 02:02:30.366",1.22465e-16
"2019/07/02 02:02:31.166",-1.12533
"2019/07/02 02:02:35.490",-1.24869
"2019/07/02 02:02:37.086",0.631875
"2019/07/02 02:02:47.877",-1.48175
"2019/07/02 02:02:48.802",-0.587785
"2019/07/02 02:02:50.519",0.315453
"2019/07/02 02:02:52.369",-0.770513
"2019/07/02 02:02:54.273",-1.84433
"2019/07/02 02:02:57.835",-0.904827
"2019/07/02 02:02:58.300",-0.951057
"2019/07/02 02:02:59.500",-0.982287
"2019/07/02 03:03:08.228",0.00197327
"2019/07/02 03:03:09.312",-1.99803
"2019/07/02 03:03:19.436",0.0177128
"2019/07/02 03:03:28.449",-0.951057
"2019/07/02 03:03:35.914",0.0951729
"2019/07/02 03:03:38.002",-0.844328
"2019/07/02 03:03:50.586",0.229487
"2019/07/02 03:03:59.264",-1.68455
"2019/07/02 04:04:05.898",-0.587785
"2019/07/02 04:04:14.756",0.518246
"2019/07/02 04:04:26.561",0.631875
"2019/07/02 04:04:50.131",-1.24869
"2019/07/02 04:04:58.875",0.874667
"2019/07/02 05:05:05.633",0
"2019/07/02 05:05:07.104",-0.874667
"2019/07/02 05:05:26.457",-0.75131
"2019/07/02 05:05:29.012",0.368125
"2019/07/02 05:05:29.275",1.48175
"2019/07/02 05:05:33.057",0.587785
"2019/07/02 05:05:37.491",-0.315453
"2019/07/02 05:05:42.467",-0.229487
"2019/07/02 05:05:43.872",0.844328
"2019/07/02 05:05:45.730",-0.0951729
"2019/07/02 05:05:57.970",-0.0489435
"2019/07/02 05:05:58.894",1.98229
"2019/07/02 06:06:06.769",1.99803
"2019/07/02 06:06:10.610",1.99803
"2019/07/02 06:06:16.210",-0.0177128
"2019/07/02 06:06:30.757",0.951057
"2019/07/02 06:06:32.652",0.904827
"2019/07/02 06:06:50.515",1.84433
"2019/07/02 06:06:51.862",0.770513
"2019/07/02 06:06:52.389",1.68455
"2019/07/02 06:06:52.594",0.587785
"2019/07/02 06:06:53.114",-0.518246
"2019/07/02 06:06:54.501",0.368125
"2019/07/02 06:06:54.657",1.24869
"2019/07/02 07:07:04.601",1.12533
"2019/07/02 07:07:06.618",1
"2019/07/02 07:07:09.321",-1.12533
"2019/07/02 07:07:44.305",0.75131
"2019/07/02 07:07:45.446",-0.368125
"2019/07/02 07:07:55.134",-0.481754
"2019/07/02 08:08:08.447",0.412215
"2019/07/02 08:08:13.000",-1.68455
"2019/07/02 08:08:15.061",-0.770513
"2019/07/02 08:08:28.959",0.155672
"2019/07/02 08:08:37.295",0.0951729
"2019/07/02 08:08:38.262",-1.95106
"2019/07/02 09:09:07.341",-1.98229
"2019/07/02 09:09:07.981",0.00197327
"2019/07/02 09:09:09.909",-0.998027
"2019/07/02 09:09:19.676",0.0177128
"2019/07/02 09:09:19.732",0.0489435
"2019/07/02 09:09:20.746",-0.904827
"2019/07/02 09:09:27.629",-0.844328
"2019/07/02 09:09:29.008",0.229487
"2019/07/02 09:09:32.163",-0.684547
"2019/07/02 09:09:35.729",0.412215
"2019/07/02 09:09:43.753",-0.481754
"2019/07/02 09:09:44.264",0.631875
"2019/07/02 09:09:47.923",0.75131
"2019/07/02 09:09:48.447",0.874667
"2019/07/02 10:10:01.120",0
"2019/07/02 10:10:01.470",-0.874667
"2019/07/02 10:10:03.162",1.24869
"2019/07/02 10:10:04.771",1.36812
"2019/07/02 10:10:17.577",-0.518246
"2019/07/02 10:10:42.596",1.58779
"2019/07/02 10:10:44.170",0.684547
"2019/07/02 10:10:48.149",0.770513
"2019/07/02 10:10:52.932",0.844328
"2019/07/02 10:10:57.368",-0.0951729
"2019/07/02 10:10:58.795",1.95106
"2019/07/02 10:10:58.972",-0.0177128
"2019/07/02 11:11:02.120",0.998027
"2019/07/02 11:11:06.087",-0.00197327
"2019/07/02 11:11:09.417",-0.0177128
"2019/07/02 11:11:21.253",-0.0489435
"2019/07/02 11:11:22.755",0.904827
"2019/07/02 11:11:24.542",0.844328
"2019/07/02 11:11:32.206",-0.229487
"2019/07/02 11:11:42.449",1.68455
"2019/07/02 11:11:42.782",-0.412215
"2019/07/02 11:11:54.317",-0.518246
"2019/07/02 12:12:13.111",0.368125
"2019/07/02 12:12:15.417",1.24869
"2019/07/02 12:12:21.619",1.12533
"2019/07/02 12:12:22.137",1
"2019/07/02 12:12:31.512",0.874667
"2019/07/02 12:12:38.071",-0.24869
"2019/07/02 12:12:42.588",0.631875
"2019/07/02 12:12:45.831",-0.481754
"2019/07/02 12:12:51.349",-1.58779
"2019/07/02 12:12:54.814",-1.68455
"2019/07/02 13:13:01.285",-0.770513
"2019/07/02 13:13:03.504",-1.84433
"2019/07/02 13:13:04.267",-1.90483
"2019/07/02 13:13:26.265",0.0489435
"2019/07/02 13:13:26.339",-1.98229
"2019/07/02 13:13:28.264",0.00197327
"2019/07/02 13:13:56.398",-1.99803
"2019/07/02 13:13:57.653",0.0177128
"2019/07/02 14:14:00.065",-1.95106
"2019/07/02 14:14:10.713",0.0951729
"2019/07/02 14:14:15.171",-1.84433
"2019/07/02 14:14:24.962",-0.770513
"2019/07/02 14:14:26.482",-1.68455
"2019/07/02 14:14:27.031",-1.58779
"2019/07/02 14:14:29.291",0.518246
"2019/07/02 14:14:30.133",0.631875
"2019/07/02 14:14:33.210",-0.24869
"2019/07/02 14:14:49.195",0.874667
"2019/07/02 14:14:49.897",0
"2019/07/02 14:14:54.537",1.12533
"2019/07/02 15:15:04.689",-0.75131
"2019/07/02 15:15:07.377",-0.631875
"2019/07/02 15:15:10.240",0.481754
"2019/07/02 15:15:11.347",-0.412215
"2019/07/02 15:15:14.392",-0.315453
"2019/07/02 15:15:14.917",-0.229487
"2019/07/02 15:15:20.893",0.844328
"2019/07/02 15:15:22.361",1.90483
"2019/07/02 15:15:30.283",0.951057
"2019/07/02 15:15:33.394",1.98229
"2019/07/02 15:15:35.317",-0.00197327
"2019/07/02 15:15:36.937",-0.00197327
"2019/07/02 15:15:46.871",1.98229
"2019/07/02 15:15:48.449",-0.0489435
"2019/07/02 15:15:48.994",1.90483
"2019/07/02 15:15:57.758",-0.155672
"2019/07/02 15:15:58.218",1.77051
"2019/07/02 16:16:17.543",-0.315453
"2019/07/02 16:16:19.829",1.58779
"2019/07/02 16:16:21.330",-0.518246
"2019/07/02 16:16:22.132",-0.631875
"2019/07/02 16:16:30.612",1.24869
"2019/07/02 16:16:32.764",0.125333
"2019/07/02 16:16:33.661",-1
"2019/07/02 16:16:37.329",-1.12533
"2019/07/02 16:16:47.077",-0.24869
